customer_id,account_id,account_type,account_open_date,account_status,gender,age,state,pincode,customer_segment,employment_status,employer_name,annual_income_inr,account_balance_inr,num_products_held,kyc_status,nominee_added,mobile_banking_enabled,net_banking_enabled,credit_card_linked,demat_account,branch_name,relationship_manager_id,last_login_days_ago,is_dormant,churn_flag,fraud_flag,loan_type,loan_amount_inr,loan_tenure_months,outstanding_principal_inr,emi_amount_inr,days_past_due,is_npa,penalty_amount_inr,credit_score,credit_bureau,risk_rating,savings_interest_rate_pct,fd_interest_rate_pct,overdraft_limit_inr,monthly_interest_income_inr,monthly_service_charges_inr,num_transactions_last_month,avg_transaction_value_inr,last_transaction_date,last_transaction_type,last_transaction_channel,last_transaction_amount_inr,transaction_currency
CUST100457,ACC900457,Current,04-07-2024,Active,,,Telangana,211680,,Salaried,Employer_84,1586781.03,192048.23,8,,Y,N,,,Y,Chennai East,,162,0,,0,Education Loan,1518307.67,36,800706.65,30366.15,0,0,0,625,,,,,,9979.19,1532.28,90,7831.25,13-09-2021,Penalty,Mobile App,161540.32,USD
CUST100458,ACC900458,Current,06-09-2023,Active,F,29,Gujarat,563629,HNI,Student,,2335360.06,842879.65,6,Expired,Y,,N,N,N,Bangalore MG Road,RM21,398,1,0,0,Auto Loan,,48,,,0,0,0,667,,Low,,,,6766.75,2000.6,69,5770.66,22-06-2019,Interest,Mobile App,518501.1,EUR
CUST100459,ACC900459,Recurring Deposit,23-05-2024,,Other,54,Maharashtra,593107,HNI,Salaried,Employer_57,287943665.4,1837995.03,6,Rejected,N,,Y,Y,,Hyderabad Banjara Hills,RM32,596,0,,0,Personal Loan,618039.06,120,90885.9,12360.78,120,1,3346.84,372,EXPERIAN,,,,,8108.09,1110.04,,23148.5,06-10-2020,Interest,IMPS,425440.03,INR
CUST100460,ACC900460,Current,04-07-2021,Inactive,,59,,600119,,Student,,4200884.72,1941743.09,1,Pending,,N,N,N,,Jaipur Vaishali,,693,,0,,,,,,,0,0,0,438,EQUIFAX,High,,,,12292.63,842.44,29,64570.44,23-03-2019,Credit,RTGS,456614.93,INR
CUST100461,ACC900461,Fixed Deposit,12-05-2020,,M,59,Karnataka,263446,,Self-Employed,,4052752.83,790608.02,1,Expired,,,,N,Y,,,192,1,1,0,,,,,,0,0,0,326,,High,,5.9,,11992.27,1325.14,27,45376.6,15-08-2023,Transfer,NEFT,6862.49,INR
CUST100462,ACC900462,Checking,03-10-2020,Closed,Other,22,Telangana,527703,Retail,Business Owner,,2308969.02,1148751.43,2,Rejected,N,N,N,N,N,Mumbai Central,,511,0,0,0,Auto Loan,3329704.28,36,435676.57,66594.09,0,0,0,616,EQUIFAX,Very High,,,97178.35,9901,723.47,102,61801.37,06-03-2024,Penalty,Branch,288047.57,INR
CUST100463,ACC900463,Fixed Deposit,17-01-2024,,M,37,Delhi,265204,Retail,,,1286963.05,1992177.72,3,Verified,,Y,,Y,,Ahmedabad SG Highway,,2,0,0,0,Auto Loan,3247516.68,36,2218893.73,64950.33,90,1,791.96,445,CIBIL,High,,5.22,,8634.06,66.17,87,11991.03,13-10-2021,EMI,ATM,49765.96,INR
CUST100464,ACC900464,Checking,12-04-2018,Active,,29,Karnataka,674048,SME,,,18824625.49,1795932.42,6,Rejected,N,Y,N,,N,Bangalore MG Road,,713,0,1,0,Education Loan,3860490.19,84,1323577.29,77209.8,180,1,1343.27,755,EXPERIAN,High,,,369501.57,12929.5,40.19,24,13296.09,16-04-2018,Debit,Net Banking,201331.8,EUR
CUST100465,ACC900465,Fixed Deposit,26-07-2021,Active,,67,Delhi,930265,SME,,,5172387.3,1074767,8,Verified,Y,N,,,N,Kolkata West,,87,0,1,0,Personal Loan,2757669.44,36,1535575.87,55153.39,0,0,0,686,CIBIL,Very High,,7.54,,2181.18,252.87,0,16061.13,04-10-2022,Transfer,ATM,194485.42,INR
CUST100466,ACC900466,Recurring Deposit,22-03-2018,Closed,M,62,Rajasthan,754699,SME,Salaried,Employer_28,2520082.83,1425068.41,1,Rejected,Y,Y,Y,,Y,Mumbai Central,,690,0,0,1,Auto Loan,907534.44,12,444544.32,18150.69,0,0,0,861,,,,,,9488.05,588.88,57,49755.89,08-08-2018,Credit,NEFT,46210.41,INR
CUST100467,ACC900467,Checking,20-09-2024,,,73,Maharashtra,321709,,Retired,,3884632.54,705780.9,7,Rejected,,,Y,N,N,,,290,,,1,Business Loan,3886429.74,12,1266844.05,77728.59,0,0,0,340,CIBIL,Low,,,420215.36,1389.04,1317.35,24,37209.51,30-07-2020,EMI,IMPS,401054.48,INR
CUST100468,ACC900468,Current,25-12-2022,,Other,19,,607793,,,,1219321.48,650044.08,1,Expired,N,N,,Y,,Kolkata West,,65,0,1,0,Home Loan,541164.73,12,487415.49,10823.29,0,0,0,556,,Low,,,,2248,692.01,78,45772.25,02-01-2022,Credit,RTGS,258061.27,GBP
CUST100469,ACC900469,Fixed Deposit,12-11-2020,Active,M,35,Gujarat,575716,,Retired,,,347873.51,8,,N,Y,,N,,Jaipur Vaishali,,595,,0,1,Home Loan,2374439.75,,2135332.13,47488.79,90,1,606.34,487,EQUIFAX,,,6.17,,4983.82,-124.48,103,28581.02,12-01-2020,EMI,RTGS,437321.5,INR
CUST100470,ACC900470,Current,24-03-2022,,F,19,,615419,Retail,Self-Employed,,962230.12,579004.44,3,Pending,Y,Y,,Y,Y,Bangalore MG Road,,552,1,0,0,Education Loan,3574387.5,24,3439777.07,71487.75,0,0,0,545,,Medium,,,,1120.77,589.82,,25689.73,18-07-2021,Credit,Branch,182446.47,INR
CUST100471,ACC900471,Fixed Deposit,01-09-2022,Inactive,M,74,Gujarat,648357,HNI,Business Owner,,1819951.28,797599.8,3,,Y,,Y,Y,Y,,RM19,492,0,0,,,,,,,30,0,3209.28,329,EXPERIAN,,,6.8,,620.06,1295.16,9,73501.62,08-11-2022,Transfer,ATM,412523.68,INR
CUST100472,ACC900472,Checking,17-10-2022,Closed,M,67,Maharashtra,259795,Retail,Retired,,1073244.76,,4,Rejected,Y,N,,Y,N,Chennai East,,420,,,0,Personal Loan,822857.54,,471731.46,16457.15,0,0,0,307,EXPERIAN,Low,,,269247.71,1003.55,1435.25,29,22094.72,17-02-2022,Debit,IMPS,165871.65,INR
CUST100473,ACC900473,Recurring Deposit,17-01-2023,Inactive,,36,,316351,Corporate,Student,,685220.74,-709521.67,8,,Y,N,N,Y,,Bangalore MG Road,RM6,48,0,1,0,Education Loan,3174128.41,,972753.36,63482.57,60,0,3013.02,310,EQUIFAX,High,,,,267.53,499.35,118,61211.3,28-04-2020,Penalty,Mobile App,93388.33,USD
CUST100474,ACC900474,Checking,16-06-2024,Closed,M,,,461731,,Retired,,1343019.79,1742040.23,5,,N,,N,N,Y,Hyderabad Banjara Hills,,678,0,0,0,Personal Loan,1730564.67,24,239473.22,34611.29,60,0,3212.06,511,EQUIFAX,High,,,473214.75,8185.79,667.39,25,,17-01-2023,Debit,IMPS,268533.97,GBP
CUST100475,ACC900475,Checking,10-09-2018,,,67,Tamil Nadu,699443,Retail,,,-1409480.24,-67875.22,5,Pending,,Y,N,,,Kolkata West,,724,0,0,0,Personal Loan,501642.35,60,337596.13,10032.85,0,0,0,,,Medium,,,14829.1,14664.92,1683.67,97,,19-02-2024,Transfer,Mobile App,486420.11,INR
CUST100476,ACC900476,Current,14-05-2023,,M,23,Telangana,222701,HNI,Salaried,Employer_198,4201543.62,623277.74,4,Pending,,N,,N,N,Delhi North,RM44,36,,0,1,Business Loan,461901.39,60,328130.73,9238.03,180,1,2642.95,784,EXPERIAN,,,,,451759.61,1660.64,98,55012.34,31-08-2022,Debit,Net Banking,237663.21,INR
CUST100477,ACC900477,Savings,07-06-2020,Frozen,F,53,West Bengal,127365,Corporate,Student,,616678.71,853624.37,8,Expired,Y,Y,Y,N,,Bangalore MG Road,RM43,515,0,,0,Home Loan,5063814.48,24,4587431,101276.29,0,0,0,876,CIBIL,Very High,3.78,,,7715.14,1627.42,101,24244.71,04-04-2019,Penalty,Branch,105766.35,USD
CUST100478,ACC900478,Savings,13-08-2018,Closed,Other,62,West Bengal,937897,SME,,,5108910.33,1501136.04,2,Pending,Y,Y,Y,Y,N,Kolkata West,,502,0,,0,,,,,,0,0,0,,,Low,5.11,,,,968.59,,49555.92,14-06-2022,Penalty,RTGS,291360.44,INR
CUST100479,ACC900479,Current,28-01-2024,Frozen,F,30,Rajasthan,378657,,Retired,,1384638.92,1621363.41,8,Rejected,N,N,N,,N,Kolkata West,,90,0,1,0,,,,,,60,0,1258.91,444,EQUIFAX,,,,,6087.08,276.7,45,80875.73,14-04-2019,Credit,RTGS,482865.24,USD
CUST100480,ACC900480,Savings,28-06-2022,,F,39,Karnataka,430050,Corporate,Business Owner,,4462469.37,75214.67,6,Expired,Y,N,Y,Y,N,Mumbai Central,RM22,420,0,,0,Home Loan,2660225.33,60,2006581.43,53204.51,0,0,0,519,CIBIL,High,3.38,,,5961.18,1572.85,68,10039.66,23-03-2020,Credit,RTGS,44305.02,INR
CUST100481,ACC900481,Savings,06-02-2018,,F,72,Tamil Nadu,698120,Corporate,Salaried,Employer_105,635888,266108.5,2,,N,Y,Y,,N,,RM46,726,0,,0,Personal Loan,4887109.55,60,3393176.2,97742.19,120,1,1341.34,512,EXPERIAN,Low,4.56,,,10836.64,,84,76746.57,22-01-2023,Interest,ATM,,INR
CUST100482,ACC900482,Current,13-01-2020,Active,M,34,Karnataka,454251,HNI,Self-Employed,,3158783.16,615988.2,7,,Y,N,,Y,Y,Hyderabad Banjara Hills,RM26,245,0,,0,,,,,,120,1,471.53,662,EXPERIAN,High,,,,8242.63,1816.42,21,80997.55,01-10-2018,Debit,IMPS,137723.03,EUR
CUST100483,ACC900483,Current,08-05-2024,Active,Other,23,Delhi,536754,SME,,,1031327.92,1817158.39,2,Expired,Y,,Y,N,,Pune FC Road,,410,1,1,0,,,,,,0,0,0,854,EXPERIAN,Very High,,,,7991.75,2041.13,86,57997.3,08-06-2024,Penalty,Net Banking,103248.73,EUR
CUST100484,ACC900484,Current,13-04-2022,Inactive,F,24,Tamil Nadu,905868,HNI,Student,,464450.23,595186.3,1,Verified,N,N,N,,,Jaipur Vaishali,RM1,483,0,0,0,Education Loan,1133544.2,84,1047717.28,22670.88,120,1,1049.77,872,,Medium,,,,9539.59,1105.98,,45508.54,27-10-2021,Debit,Branch,160319.38,INR
CUST100485,ACC900485,Recurring Deposit,28-03-2018,Active,,33,Rajasthan,467027,SME,Retired,,-947557.34,1535871.89,6,,,Y,N,,N,Bangalore MG Road,,341,0,0,0,,,,,,90,1,656.86,893,EXPERIAN,Medium,,,,13022.8,528.18,102,45804.91,23-01-2021,Interest,UPI,76858.49,INR
CUST100486,ACC900486,Checking,07-09-2018,Frozen,F,29,,246604,,Retired,,2989105.3,254542.11,1,Pending,,N,,N,Y,Jaipur Vaishali,,190,0,0,0,Auto Loan,1736643.87,,,34732.88,0,0,0,772,CIBIL,,,,417633.19,14467.21,377.78,29,6854.9,01-09-2019,EMI,UPI,192362.67,EUR
CUST100487,ACC900487,Recurring Deposit,01-05-2020,Inactive,M,,Karnataka,,SME,Retired,,3723056.95,68623541.19,1,Verified,N,,,Y,N,Hyderabad Banjara Hills,,461,0,0,0,Business Loan,1555633.52,12,415939.27,31112.67,0,0,0,501,EXPERIAN,,,,,4442.65,583.37,46,48950.53,18-06-2023,Transfer,ATM,234572.1,INR
CUST100488,ACC900488,Recurring Deposit,22-10-2022,Inactive,M,57,West Bengal,294194,Retail,,,1451806.37,1120435.11,4,Rejected,,,Y,,Y,Jaipur Vaishali,,390,0,1,0,Personal Loan,3068532.18,48,2048024.08,61370.64,0,0,0,822,,Very High,,,,7740.54,1662.96,102,63813.69,08-06-2019,Credit,NEFT,206274.57,INR
CUST100489,ACC900489,Checking,27-02-2019,Frozen,Other,66,Gujarat,862584,HNI,Self-Employed,,1318895.59,1114554.62,8,Rejected,,Y,N,,,Pune FC Road,RM48,157,,0,0,Business Loan,1335760.22,12,355362.17,26715.2,30,0,2193.69,745,EXPERIAN,High,,,350741.05,10978.21,561.51,7,1081465.78,08-01-2019,Penalty,ATM,73084.52,USD
CUST100490,ACC900490,Current,31-05-2021,,,53,Maharashtra,522866,Retail,Student,,3421338.81,1258413.52,1,Rejected,N,N,Y,N,N,Jaipur Vaishali,,41,,0,,Education Loan,4031419.18,12,2560179.52,80628.38,30,0,1452.7,674,CIBIL,High,,,,6183.32,1139.31,96,64674.21,11-06-2024,Transfer,UPI,465715.65,USD
CUST100491,ACC900491,Checking,17-08-2021,,M,20,Gujarat,468205,Corporate,Student,,1600893.94,324531.49,5,Rejected,N,Y,Y,,,Bangalore MG Road,RM46,718,0,0,0,,,,,,0,0,0,841,EQUIFAX,Very High,,,113181.06,7004.93,1304.43,14,64926.18,21-08-2020,Credit,IMPS,2576.93,INR
CUST100492,ACC900492,Recurring Deposit,01-07-2018,,M,37,West Bengal,704386,Retail,Retired,,1644517.24,739660.31,6,Expired,N,Y,,Y,,Bangalore MG Road,,513,0,1,0,,,,,,90,1,586.95,,EQUIFAX,,,,,6012.93,1227.84,0,14035.17,01-03-2020,Credit,ATM,474371.85,INR
CUST100493,ACC900493,Fixed Deposit,11-11-2018,Frozen,,,West Bengal,507193,Corporate,Student,,3159098.09,1744197.05,4,Verified,N,,Y,,Y,Chennai East,RM5,689,0,0,0,,,,,,180,1,2219.84,674,,Low,,8.49,,1187.85,1008.22,89,50318.9,20-06-2020,Debit,Branch,37490.04,USD
CUST100494,ACC900494,Checking,28-03-2019,Active,M,21,,825396,SME,Student,,2839344.54,267782.65,7,Verified,N,N,,N,Y,Delhi North,,565,,0,,Personal Loan,4427881.65,48,1162378.21,88557.63,180,1,1944.4,894,CIBIL,Low,,,476216.87,1362.54,435.12,19,9531.4,23-09-2024,Interest,RTGS,332552.21,INR
CUST100495,ACC900495,Current,07-10-2022,Active,M,35,Karnataka,493556,HNI,Business Owner,,326749.39,1676548.36,7,Pending,,,N,Y,N,Pune FC Road,RM38,702,0,0,0,Business Loan,226188.76,,73731.62,4523.78,0,0,0,859,CIBIL,,,,,9391.02,407.61,18,6514.69,07-03-2018,Interest,UPI,188530.58,GBP
CUST100496,ACC900496,Checking,29-10-2024,Active,,23,Telangana,191914,Corporate,Self-Employed,,3939325.34,1109473.66,6,Expired,Y,,N,,Y,Chennai East,RM47,380,0,0,0,Auto Loan,3096479.09,120,2649976.58,61929.58,90,1,308.28,347,,Medium,,,183243.3,113.96,1657.02,20,58509.32,10-10-2019,Transfer,Net Banking,395830.48,INR
CUST100497,ACC900497,Savings,11-09-2021,Closed,M,57,Gujarat,812279,SME,Salaried,Employer_30,1513904.8,1379735.05,2,Pending,Y,N,N,N,,Mumbai Central,,462,0,1,,Home Loan,4456576.63,60,3664557.5,89131.53,30,0,4832.67,376,CIBIL,,4.96,,,14676.93,1049.93,68,42727.85,17-03-2020,EMI,IMPS,301509.16,EUR
CUST100498,ACC900498,Current,07-06-2019,Frozen,,62,Telangana,843805,Retail,,,2508265.11,1546629.46,8,Rejected,,N,,Y,Y,Pune FC Road,,672,0,,1,Personal Loan,1556593.03,84,440626.93,31131.86,180,1,2406.68,491,EQUIFAX,,,,,4882.47,151.04,31,27684.33,04-02-2020,Debit,IMPS,3619.19,GBP
CUST100499,ACC900499,Fixed Deposit,25-04-2021,Frozen,F,23,Tamil Nadu,367520,HNI,,,3791536.08,,5,Verified,,Y,Y,N,,Mumbai Central,RM30,224,,0,0,Education Loan,447454.88,120,397439.4,8949.1,30,0,2730.69,518,,High,,6.46,,11036.14,1467.39,15,19005.58,06-07-2024,Debit,IMPS,310134.16,INR
